Tot_Spndng_2020
607424292.18
607424292.18
1122003.02
1122003.02
9042.52
9042.52
26036628.43
4342.75
380695.2
380695.2
13255389.66
13255389.66
39212.52
39212.52
3394362.73
247.8
3083069.6
2527.57
225.5
107.83
2922.18
56198.19
248798.54
1578462.69
453804.05
40730.55
82459.06
18734.79
17178845.04
17178845.04
1445.96
1445.96
763559.53
763559.53
385539.28
385539.28
80676245.47
80676245.47
173262.72
173262.72
602497.97
602497.97
12689735.4
416802.74
1626912.31
1036.44
2673549.01
69419.76
21531.29
1974649.95
147.17
3731487.85
78713.86
4003.95
17711708.83
3409.01
6691917.51
13180.46
313654.37
5002.48
3527431.59
27079.2
17067.48
3840.68
356.26
356.26
9890497.77
1922871.51
371831.61
5541857.46
4233442.8
1051337.89
986779.51
222134.2
100137.34
787622.25
21684670.17
21684670.17
142027.19
73316.36
33374.34
12091.61
23244.88
1330668.35
6517.19
102308.91
738726.9
28527269.96
28527269.96
350493.14
350493.14
6946202.9
2577205.08
1559146.72
763516.24
763516.24
281103.21
656.11
5294.97
28130.17
21785.65
480.1
224756.21
315952.23
315952.23
11301748.7
11301748.7
26056.07
26056.07
309204.92
14215.77
12448.65
12448.65
3516.36
324.15
3155.38
1269.12
218.93
2556634.69
1623101.23
13640.58
19052.58
182906.51
2243701.46
23343.03
473407.81
479775.93
74246.13
203138.59
5107.74
5107.74
152470.69
152470.69
25318367.88
25318367.88
2244963.89
2244963.89
3705525.36
3705525.36
28158.41
19595.24
8563.17
32288705.15
32288705.15
160721416.18
160721416.18
977771.62
977771.62
159341.99
159341.99
163375684.01
163375684.01
814.26
814.26
17529.0
17529.0
17959.72
17959.72
1501900.38
1501900.38
87080400.61
87080400.61
8901259.59
7751092.71
85.09
86108460.75
86108460.75
71912.14
71912.14
177725.65
49505.09
3703022.92
895926.41
564772.88
154562.53
713457.54
14329500.77
5229436.76
4670964.41
2913918.33
22405654.76
22405654.76
55796.8
55236.95
13189.09
13189.09
76764545.91
6113012.45
3299259.42
24398166.19
21446.51
10295281.42
7004.14
11165.49
1488734.38
558454.73
148744.18
9196143.43
2246.12
1066866.42
3560377.92
21639.44
1676.12
1676.12
887850.98
887850.98
2349133.11
919631.68
31424.71
31424.71
31261009.77
132934.78
6029.63
5226217.88
408542413.46
620.33
3209251.88
24097828.77
24091407.2
6162312.96
258707.12
2725557.69
55769.42
25704.92
3950.17
21030592.12
10142256.32
1443.38
3587276.45
4853.81
189.1
4057594.31
4689.2
1545.5
161274.06
36284.57
70209941.68
12142032.13
510.01
3896.03
49953.44
3702334.13
1600295.41
410661.88
342.54
14505.05
52294032.31
3988986.51
17622264.71
7367426.44
45851.39
520084.01
1116616.03
3611.19
11953663.4
6615.21
6615.21
113288.0
52735.63
3368396.86
14435.01
19555083.73
87700.15
2724161.12
12941.3
4541390.04
5779.25
1213498.26
860120.36
616584.68
151886.6
67865.85
66482.86
28796564.77
28796564.77
109244.69
109244.69
126758422.05
126758422.05
16940802.55
16940802.55
14328614.13
14328614.13
565375.37
565375.37
3011209.92
876072.54
965108.86
710903.94
53951513.59
53951513.59
7521.0
7521.0
36652.12
36652.12
920.37
920.37
687616.96
42091.47
489716.92
1473.6
3759.11
7644.09
7644.09
13841510.4
279371.48
438662.09
5504362.9
176687.58
5736081.09
1839332.38
636009.48
1101143.38
437614.41
437.46
82448.88
354728.07
31803.14
31803.14
6711.12
6711.12
3105.33
3105.33
8268537.88
1232851.55
1830140.13
1407620.54
407972.87
324065.68
1237945.59
1890.86
135222.62
63202.02
4106.27
56589.81
2743.16
452.86
2290.3
3867.95
3867.95
7253.3
7228.88
10429.07
487.22
385.55
399646.36
10274.74
4301.07
383299.7
6748022.42
2187568.18
590472.6
114856.37
32147.35
248637.98
2180.35
555252.67
407855.89
14058.16
150418.21
133746.17
12356.45
226661.3
226661.3
5435469.34
181142.07
44811.0
165.75
165.75
2633.15
2633.15
90933.02
90933.02
28244.94
28244.94
347894.16
347894.16
934467.41
934467.41
314346.97
314346.97
2000102.04
2000102.04
97280.13
97280.13
1571328.36
9730.23
401771.39
508772.96
56585.8
316474.16
26087701.47
1439122.9
1052736.34
133192.35
11714463.23
76857.46
76857.46
6531.0
6531.0
1276010.03
310254.46
676.16
31504.07
5931.08
5931.08
9702426.94
9702426.94
16596914.08
3385761.17
2205645.84
9581937.36
3561.12
664858.54
369667.43
163482.43
274.17
31041100.54
1490.12
10112660.25
8892178.46
9027345.2
2402682.88
4879.03
2209612.51
2209612.51
673931.97
106358.93
137877.35
16620.76
148836.63
3054080.48
45.84
485418.89
136097.56
150.16
74778.98
118.86
766906.04
91610.31
4739.3
883424.13
528810.37
5532.94
156772.68
46738.06
1464.32
144105.76
537639.0
150885.69
18399.12
206255.42
162098.77
315245.14
240451.48
7628.22
12700476.15
2451335.46
475962.41
62239.22
1134.22
3841458.29
457297.23
457297.23
9865.49
9865.49
68963.9
68963.9
1352031.39
102637.98
3490.32
2244.03
575.22
1804.52
508.49
16531.96
16531.96
18718945.41
6255750.33
4262.28
24320.17
21421.62
7027.52
776374.73
44674.42
129986.91
428577.35
2910022.33
1239.78
1394671.91
2544796.01
4172705.74
3114.31
94498.83
94498.83
2710859.21
2710859.21
4108352.39
4108352.39
6255006.87
6255006.87
11350019.21
11350019.21
14815.67
14815.67
47233494.0
47233494.0
2676.34
2676.34
121590.7
67143.22
9433.13
9433.13
1225329.04
141096.97
104726.52
206275.43
575739.12
65316422.73
6639262.03
5916.89
6635972.41
1873420.14
9520555.87
1094527.81
792537.3
5032232.86
22507675.04
6038342.43
16469332.61
33596850.21
1503086.11
2194378.83
4185085.22
16730654.06
397428.5
7658762.94
640829.63
640829.63
5882638.23
943870.99
285161.93
662623.46
455458.08
3402020.5
294562.12
294562.12
1480207.88
129936.03
539365.62
12789.08
12789.08
1725284.37
359341.59
493160.84
52081.35
549364.76
930.54
220323.51
355440.07
355440.07
2216517.31
289519.79
528518.15
1316302.97
2840681.12
125164.33
2230.2
398166.3
1853901.93
198414.8
809789.94
115724.0
1471.03
86292.61
606302.3
18721.36
18721.36
3458627.58
1038725.49
2419902.09
36739100.81
4262055.86
1306826.14
266.0
1730682.7
3647506.23
1488254.9
200.01
1002418.08
80.24
612885.49
264237.42
1535.83
5223315.3
24.05
3417998.32
2603.86
261591.15
1037517.87
274327.33
1628450.59
510427.42
80180.7
89949.33
1119021.91
1119021.91
11238282.49
839391.87
319894.02
752455.98
1660730.9
1784393.57
1772973.53
23601.63
324.76
62452.08
295.23
8692.09
243.28
6936.9
472081.47
472081.47
7901484.65
7901484.65
685759.9
685759.9
5921.33
5921.33
7033.65
7033.65
38208331.1
6650.61
17273950.74
5552.66
751630.43
7174313.92
54927.99
529.37
12104057.18
9198486.81
9198486.81
146633.34
20508.42
126124.92
25370656.53
25370656.53
48830.07
48830.07
22295.67
22295.67
68410.57
68410.57
3843.83
3843.83
5293.41
5293.41
1701.6
1701.6
25527183.51
3457832.05
1970.91
5396400.87
44289.3
9805098.77
1400215.36
2139.74
451830.83
727366.52
258169970.02
258169970.02
403104.0
403104.0
11618174.83
11618174.83
5157.06
5157.06
3459.34
3459.34
6729.87
6729.87
37220.45
37220.45
30370.93
30370.93
676813.15
21655.99
3358.8
64112.89
64112.89
1175181.58
278963.0
4729.55
6122465.15
6085165.86
26245.45
183653.59
183653.59
21752.27
21752.27
161355.08
115325.72
1672.8
62398505.35
8799457.99
56905.73
13665323.18
1297495.85
30551.5
438903.49
17785333.0
17785333.0
6754560.05
2642608.14
1964049.39
1199185.57
178092.17
475212.14
356985.61
8153.85
388220.29
388220.29
3869973.23
780750.33
37693.11
1878943.04
39098.15
365213.07
3743.52
1613103.73
490934.4
313893.77
618212.58
215382.24
19014.18
196368.06
1536983.15
1112005.58
14749.14
136531.13
190909.62
368670.65
368670.65
3571123.26
1058059.92
2512810.18
253.16
568118.06
568118.06
128774169.81
128774169.81
1791226.19
1791226.19
1193958.73
1193958.73
1160.58
1160.58
5050180.86
5050180.86
112082281.24
112072753.8
7422.82
7422.82
10030083.39
1178905.1
283.14
548930.57
806606.98
701.7
185299.01
1993.47
6712.39
21676.93
2315968.45
2147558.33
6960.37
1895.71
7976.84
1480.81
464.36
790.12
226.33
3006439.37
96987.92
1649181.25
1113.3
110313.81
755030.9
21858326.21
13944.14
426.2
486654.84
1439694.06
223.13
2902.6
2869.25
11512166.78
1309.17
257423.3
5996914.27
11164.36
34802.36
1386793.98
37.88
106919.22
54872.95
664.74
231531.32
319942.5
319942.5
439.41
439.41
1958.63
1958.63
134873.22
39565.94
73619.97
1441.87
310.59
58756.97
58756.97
107222.96
107222.96
6372805.58
7703.1
1402236.28
3317547.87
1014642.25
152017.13
81948.61
180432.88
180432.88
206668.0
206668.0
1122449.71
1122449.71
50194.92
50194.92
16350219.2
6716564.69
1136.59
5649.47
8723.76
282480.37
528491.52
6429050.55
27806.53
1059.57
1059.57
4111300.84
141772.7
1650372.67
62600582.68
1051489.17
42873.33
15762500.19
8379038.02
355.32
23765214.15
12188.74
8517509.0
10020.98
11201.65
1146046.17
127123.83
396970.61
2524.87
11952947.37
4817672.94
801421.17
1241756.45
1241756.45
3314.52
3314.52
22880.84
22880.84
71232.47
71232.47
1406542.39
575129.78
192483.33
9692.68
72328.97
61722.56
8767.8
32144537.35
6890140.89
1339617.42
191342.72
203133.16
1120763.33
1207460.2
2157256.54
2157256.54
107623.33
19227.91
40544.27
40544.27
46688.81
46688.81
115417.78
115417.78
13256730.93
2022510.49
130269.27
135625.94
618887.03
32106861.16
47130.63
3084335.9
45963.14
1495.15
7609331.86
28360.47
2141.06
4141.05
1831.58
14499983.34
5760838.02
2024785.36
1611715.87
32613233.94
13106057.03
17242.7
77988.95
29932.75
5666.34
9961.89
2469.09
2254924.56
755999.02
1328.04
406741.23
235108.82
137053.69
17781799.02
1253.01
187612.91
15453530.55
4878943.27
1716169.0
25580.98
4058610.64
221516.51
40845.83
132055.89
669.71
1138.01
21465.29
385676.69
2047979.19
492.19
3497454.97
1079734.05
11950762.6
4043820.51
99429.01
379656.68
4975551.2
32597.54
8976770.48
2199173.75
9164.34
2014141.87
1748353.52
23489022.52
3270181.62
33433.41
4274521.08
1151338.51
761437.61
13942351.65
13734073.65
183325.22
2129.98
2129.98
2489.79
2489.79
11955412.55
11955412.55
18838.39
18838.39
47291.6
11638.82
2751.48
2751.48
145765.32
24830.61
6068.38
3219.3
2849.08
29026963.95
853636.92
943338.11
943338.11
4879178.77
2948347.03
2979782.91
18395.12
358423.3
622242.21
2441.21
2441.21
11439.9
11439.9
13733.83
13733.83
15575040.42
15575040.42
2404554.43
2404554.43
157356935.44
157356935.44
49071.11
49071.11
1447377.12
1447377.12
46453745.62
46453745.62
535556.16
535556.16
257999278.32
257999278.32
9139.58
9139.58
95941809.31
95941809.31
72252.48
72252.48
245033.73
245033.73
378473.6
378473.6
10356579.5
10356579.5
130599.15
130599.15
24348.17
24348.17
8415.21
8415.21
23298.35
23298.35
346.02
346.02
37885135.86
37885135.86
62049005.45
62049005.45
331686444.14
331686444.14
11106083.46
11106083.46
280063.72
280063.72
16434.88
16434.88
209424.67
209424.67
109639.24
73639.28
35370.41
629.55
1003188.39
1003188.39
619821.03
619821.03
204315.95
204315.95
297164455.03
297164455.03
14700728.73
14700728.73
11128755.66
11128755.66
933596.84
23300.6
27995.68
27995.68
7992880.87
879440.17
129884.62
771624.82
327694.0
171655.28
3391287.48
3391287.48
11485463.41
11485463.41
2625174.44
2625174.44
17165751.42
17165751.42
13067923.59
3447265.19
3875683.25
27872254.26
15706.47
117008.31
2666.75
1722960.54
5150.79
3022.74
5794218.22
4395633.84
1210687.12
1260.27
13238.97
337638.36
66154.53
265056.88
18463202.93
9006997.0
4006408.15
357181.02
291109.84
12999.78
888259.29
214611.17
167359.08
520915.94
520915.94
4327435.28
3355206.32
2364.34
903143.4
3236019.03
3223237.83
332.47
11904.97
2897328.6
2897328.6
12876532.22
1331579.65
3962.49
2392263.74
541.94
1859.0
2901089.79
23643303.17
23643303.17
15302.42
15302.42
122320.17
122320.17
287281.34
9814.98
24174.44
460645.8
460645.8
981.15
981.15
12071.79
12071.79
55026.08
55026.08
338.57
338.57
1701809.99
772432.1
756171.68
614567.02
52577.64
561989.38
315.4
315.4
38442.03
38442.03
3902.62
3902.62
19286372.44
19286372.44
10616251.84
10616251.84
446989.19
105833.36
10984.5
10984.5
1736835.52
328335.76
4228.79
5593519.56
475398.82
108746.74
150130.85
31780.01
97239.92
53504127.13
8860664.44
23682342.44
812956.0
21527.93
173121.93
57012734.68
57012734.68
158402.78
115429.32
1039572.36
1039572.36
14081665.8
14081665.8
297168.03
297168.03
1933583.4
1933583.4
322649.67
322649.67
71172.12
71172.12
2105541.06
63782.53
555819.65
116404.35
26691.96
1525021.85
932244.33
2091468.58
2091468.58
583971.17
583971.17
1705109.01
1705109.01
576254.84
331084.24
235060.02
1681.29
1681.29
5380990.97
5380990.97
9664912.76
9664912.76
6489165.41
6489165.41
8429397.81
458485.42
6952501.74
1115910.25
1673017.11
1673017.11
583297.49
50421.95
2434760.35
2434760.35
698953.41
698953.41
409725152.28
409725152.28
50213.77
50213.77
1141821.47
32142.61
276189.65
505110.22
40530.57
1341.34
293570.85
169667.46
2353544.66
1191533.12
190201.41
20221023.36
439783.57
78405.89
2269869.04
3046.93
583202.09
7057104.2
4855679.59
2985.21
484082.25
484082.25
6849803.83
1938050.51
217267.56
841201.34
6915.24
1973295.5
462655.37
191253.77
29511.17
55419.96
1247.14
370660.49
370660.49
1114905.48
1104995.19
9910.29
14848458.85
20668.13
3172692.31
81466.41
535.34
148665.02
360288.67
360288.67
19184416.11
726441.12
17070339.55
4614.05
4614.05
53848034.3
53848034.3
58544.51
5380.72
1119.72
7919980.52
2038111.53
55357.82
920227.47
3609.14
4514332.83
95521.51
60269436.97
10881084.09
19667070.03
5455069.98
62423.79
5472472.97
14913.05
2107559.45
65769.4
164388.76
265729.91
695.32
1531868.2
4544433.99
148084.59
1564205.69
146898325.52
224432.23
10843407.33
45798.68
91681619.15
40788329.48
25548.18
6543447.49
32735.2
7236809.05
102954.85
9979998.52
13576.59
13576.59
4630.55
4630.55
6607.28
5662.93
944.35
8725.02
8725.02
436481.82
294039.6
51311.32
1970156.14
878765.01
98708.95
1199024.9
706000.84
115826.04
33333.37
13606.05
1157.72
479.72
479.72
405223.05
293098.2
6828.33
4800.38
4800.38
1290225.11
717578.02
153464.06
58122.85
46643.04
5471.3
12258794.95
7495414.48
1893928.79
92123.05
14566.59
5855991.6
4399179.87
976006.03
113580.72
113580.72
6076.42
6076.42
4173.58
4173.58
654.46
654.46
1560.67
1560.67
3307.38
3307.38
6251.43
6251.43
6896.17
6896.17
5262.58
5262.58
44905679.33
5394438.67
12321.43
14227.35
1685859.2
93571.68
2736.5
1402016.08
74655.5
127571.24
1970374.58
99895.47
20034.59
2885487.58
20180.65
4974.13
1821510.05
4286.18
69291654.61
182427.7
9117502.25
2405502.16
99.34
33262.45
56013.35
677722.28
1195.78
964744.06
4042374.67
801126.83
82310.86
19508367.23
5697.84
190.08
411075.22
204318.91
22282.5
1210807.25
1201583.03
9224.22
17123856.39
644090.89
4655037.67
30126.32
1423.31
947.63
4625.15
4625.15
17434963.81
17434963.81
7702569.21
7702569.21
5223513.24
4217955.54
36539.2
36539.2
189858.13
3601.23
123715.12
159244.49
158824.92
419.57
82263.3
82263.3
5310672.09
78678.73
3926.66
8144.52
215.48
361720.15
3391.71
16214085.24
466345.18
12169920.99
584734.95
584734.95
4830735.16
4830735.16
81930.56
81930.56
25998.92
25998.92
19419003.26
668301.33
1623393.86
1623393.86
2474402.34
32839.08
2441563.26
2243468.62
1221989.9
1020997.43
1991337.25
1839.81
4299.95
572910.4
1191986.02
1040.29
36682.83
10313.02
17542.14
17542.14
11863.24
11863.24
7337518.38
7337518.38
351666.12
351666.12
45149361.95
205691.79
2666062.02
34.1
4495.2
3033837.04
219064.56
686449.09
298299.63
88277246.64
65374828.35
509623.71
355858.82
266635.98
204696.07
1321.54
2299465.71
6450.41
180760.29
1265.49
2110989.52
90528.17
90528.17
614429.76
614429.76
40757474.07
7145429.63
259.97
912.28
7.99
23749.15
7856617.93
2129.52
8836770.91
8674951.14
343951.53
36776145.16
350708.2
2881.68
6648.12
4106363.07
441617.15
13184.59
1047412.64
7162842.06
9416646.04
5088.09
19375.7
14156883.16
688951.82
688951.82
695.59
695.59
9414068.08
282821.95
135843.67
102889.29
1993916.3
44219.77
3540900.15
1268348.11
9882.47
9069.11
2885509.58
137483.58
213506.17
3018184.56
118197.85
29493.12
420.8
1651150.41
314.09
468.36
2288.02
715844.29
259106.77
28951.81
170594.88
24009.55
9922.68
743.64
29729.11
435.57
28913.92
170041.41
160881.87
52441.62
52441.62
35983.45
35983.45
1820266.88
298.92
387151.5
356290.45
4771404.07
287230.02
1825970.02
1893498.72
1893498.72
2550445.29
300270.83
1228.48
23935.67
1521.49
3094.87
22017.74
1143441.94
526.21
781089.31
36847467.05
71296.62
1766562.21
22823714.92
26245.69
16637.78
468619.47
172856.07
21245.97
1377620.76
807542.47
4261252.82
29906.75
1548.68
222452.87
122442.38
2154322.41
78328.51
104795.11
657501.45
5594480.95
1958891.95
25431373.85
4676484.36
6728.93
195824.63
762791.72
272.29
8183.8
5442.65
523646.84
565150.49
17017.27
7047.7
2690558.71
162685.17
9919.36
927323.82
927323.82
11162177.3
1640947.39
2534373.35
1810.5
3076000.61
784255.99
1132614.27
1649.71
859.39
170290.06
1162225.26
852.39
5632863.65
28049.24
1431127.99
2428.22
796599.17
761815.85
1917066.39
1336749.66
7430749.02
1444069.73
1298999.75
4492740.51
582749.69
582749.69
170192985.91
170192985.91
66325647.55
9055.76
4422727.66
17481.63
39624.88
12263.99
5157748.72
460495.01
288.15
2122.12
533050.25
18105888.11
1797921.17
73227.78
9784.64
23805.7
23805.7
1598713.59
1598713.59
137613.08
137613.08
1115455.65
1115455.65
4751779.32
4751779.32
462208.76
2212.65
555.72
3027.0
81016.67
173034.96
3407.97
107854.31
16196902.45
16196902.45
4680.71
4680.71
7232422.08
7194108.95
38313.13
2122666.44
2122666.44
162717.32
162717.32
4259.68
4259.68
1189553.11
300978.52
383226.87
503099.88
2247.84
1330332.93
1330332.93
1419510.05
1419510.05
13404188.26
13404188.26
159875.4
159875.4
427160.89
427160.89
1181137.52
1181137.52
80222597.51
80222597.51
737950.98
737950.98
7504539.01
7478996.12
25542.89
897793.37
897793.37
552799834.2
552799834.2
1067734.81
1067734.81
2152780.36
1996320.58
23442642.77
23442642.77
177294745.38
1147132.06
124005.57
124005.57
271739.61
271739.61
1434769.98
1434769.98
10204999.41
10204999.41
6223512.15
6223512.15
4213361.75
4213361.75
1637873.9
1637873.9
12011634.05
22205.51
580667.25
580667.25
9469744.85
1959178.12
61632.57
5366191.98
683508.83
888955.01
2878.06
14775.8
485489.12
33.72
423766.36
402944.75
20788.3
135261358.8
135261358.8
349195.06
349195.06
53242.76
53242.76
11783.81
11783.81
13262.8
13262.8
1807388.44
1807388.44
76271471.93
34815129.83
7797238.07
815981.63
7709855.4
4821451.59
1713.96
1536429.75
1536429.75
1874888.82
1874888.82
672204.43
63326.77
6906.92
60453.89
27879.24
96379.22
21936544.14
1471454.32
4138898.24
1531076.01
206460.24
173052963.48
173052963.48
127184829.88
127184829.88
22959117.21
22959117.21
141332.29
141332.29
22861919.51
22861919.51
387607650.16
387607650.16
104394.05
3980.37
41896.13
589408.78
589408.78
4095579.86
4095579.86
397035.71
1231.33
270501.41
17590.36
190859569.4
91700520.35
15073.28
432748.81
208.69
2363.46
2363.46
8257701.57
8257701.57
3325.52
3325.52
2500140.95
2500140.95
15902.85
4605.07
148513.68
148513.68
93606.27
93606.27
40746.19
40746.19
1654302.06
27150.68
519002.53
1129.42
198078894.04
198078894.04
197387.04
197387.04
67640.06
31934.04
622116.91
622116.91
2173428.77
2173428.77
220902.05
220902.05
34182023.75
34182023.75
259783.15
4713.26
134190.85
15899.14
15899.14
17112416.73
17112416.73
1182997.05
573.91
8894974.39
8894974.39
144471.39
