Brnd_Name,Gnrc_Name,Mftr_Name,Tot_Dsg_Unts,Tot_Clms,Avg_Spnd_Per_Dsg_Unt_Wghtd,Avg_Spnd_Per_Clm
0,0,0,2426.26,1189,15.28,29.03
0,0,1,2426.26,1189,15.28,29.03
1,1,0,1613893.0,27596,4.56,266.73
1,1,2,504740.0,8520,4.51,267.43
1,1,3,636555.0,10946,4.53,263.63
1,1,4,189546.0,3237,4.83,282.6
1,1,5,283052.0,4893,4.53,261.97
2,2,0,283169.0,9466,33.79,1010.94
2,2,6,129341.0,4321,33.89,1014.36
2,2,7,153828.0,5145,33.72,1008.07
3,3,0,284214.0,4804,22.0,1301.77
3,3,8,284214.0,4804,22.0,1301.77
4,4,0,118977.724,118352,1672.24,1680.25
4,4,9,118977.724,118352,1672.24,1680.25
5,4,0,33937399.214,1109370,31.89,969.44
5,4,10,33937399.214,1109370,31.89,969.44
6,5,0,5624471.0,38134,0.99,146.22
6,5,5,1258403.0,8620,0.91,132.57
6,5,11,6445.0,54,1.03,122.59
6,5,12,3723262.0,25296,1.0,147.51
6,5,7,596244.0,3871,1.1,170.0
6,5,13,40117.0,293,0.93,127.5
7,6,0,4692560.091,53012,0.56,49.74
7,6,14,585941.0,6423,1.11,101.45
7,6,15,154139.0,1814,0.4,33.7
7,6,16,1402944.0,15601,0.4,36.1
7,6,17,1765890.091,20793,0.6,50.59
7,6,18,783646.0,8381,0.39,36.83
8,7,0,71977.0,1265,3.81,216.64
8,7,19,71977.0,1265,3.81,216.64
9,8,0,4894.0,123,3.49,138.93
9,8,20,4894.0,123,3.49,138.93
10,9,0,401518.0,7341,0.3,16.08
10,9,5,203773.0,3626,0.29,16.32
10,9,21,197745.0,3715,0.3,15.85
11,10,0,19937.825,312,7.4,473.04
11,10,22,19937.825,312,7.4,473.04
12,11,0,58.0,26,10.55,23.73
13,12,0,119830447.1,2743760,0.24,8.08
13,12,7,39256104.0,1148353,0.23,8.28
13,12,23,6483843.518,47738,0.14,6.88
13,12,11,14978.006,1150,19.46,127.35
13,12,21,22853867.0,794246,0.25,7.12
13,12,24,15226930.002,461375,0.28,9.42
13,12,25,26382461.848,188865,0.04,5.94
13,12,3,2780257.0,51404,0.27,15.53
13,12,26,6824338.092,48981,0.04,5.1
13,12,13,7667.63,1648,3.76,17.49
14,13,0,7839359.586,106178,2.04,149.32
14,13,27,2987725.445,40615,1.85,137.23
14,13,11,10347.007,266,2.67,103.79
14,13,28,3269344.134,40854,1.93,154.09
14,13,15,1571943.0,24443,2.52,161.91
15,14,0,1232.501,403,96.4,212.46
15,14,29,1058.501,296,56.28,201.24
15,14,30,150.0,85,32.22,56.86
16,15,0,4024066.124,15609,1.41,23.17
16,15,26,134882.0,8775,1.64,25.18
16,15,31,704236.0,428,0.0,8.12
16,15,32,3113823.0,1807,0.01,11.26
16,15,25,71125.124,4599,1.64,25.42
17,10,0,1158679.246,10187,1.25,132.8
17,10,33,774655.604,6903,1.13,114.75
17,10,34,327453.5,2783,0.91,107.01
17,10,35,44951.827,360,4.54,566.83
17,10,36,3588.515,80,7.04,315.59
17,10,37,8029.8,61,4.19,551.05
18,16,0,2032.0,55,0.1,3.65
18,16,38,2032.0,55,0.1,3.65
19,17,0,10211.0,199,0.08,4.02
19,17,39,9791.0,186,0.08,3.98
19,17,40,420.0,13,0.14,4.6
20,18,0,126544.5,3023,13.6,569.15
20,18,41,126544.5,3023,13.6,569.15
21,19,0,251923.0,6905,26.19,956.09
21,19,7,106120.0,2856,31.01,1154.28
21,19,5,43820.0,1174,21.47,797.44
21,19,6,57950.0,1646,23.98,841.11
21,19,42,44033.0,1229,22.45,801.1
22,20,0,325458.551,20977,360.06,1840.76
22,20,43,325458.551,20977,360.06,1840.76
23,21,0,33.54,33,685.79,697.01
23,21,44,33.54,33,685.79,697.01
24,22,0,61186.477,960,7.87,501.31
24,22,45,61186.477,960,7.87,501.31
25,23,0,4905.0,46,66.1,7245.61
25,23,7,4905.0,46,66.1,7245.61
26,24,0,2126.324,2668,3053.08,2649.61
26,24,46,2126.324,2668,3053.08,2649.61
27,25,0,26557.0,823,3.4,109.73
27,25,47,26557.0,823,3.4,109.73
28,26,0,11431.0,2644,110.55,268.8
28,26,45,11431.0,2644,110.55,268.8
29,27,0,39186.0,1212,13.2,424.64
29,27,48,39186.0,1212,13.2,424.64
30,28,0,3839.0,689,45.9,255.75
30,28,49,3839.0,689,45.9,255.75
31,29,0,4422.0,341,20.4,264.49
31,29,49,4422.0,341,20.4,264.49
32,30,0,156062.696,2036,1.84,111.83
32,30,50,46316.745,664,1.42,98.77
32,30,33,109745.951,1372,2.05,118.16
33,31,0,57510221.2,1189854,0.96,30.04
33,31,51,102458.263,9805,1.01,10.52
33,31,52,1672162.799,38857,0.22,9.48
33,31,53,58139.968,1406,0.27,10.37
33,31,54,276152.52,5024,0.16,8.83
33,31,55,548640.268,26046,16.57,341.01
33,31,56,12013787.328,274087,0.24,10.15
33,31,57,5531032.756,29583,0.55,102.0
33,31,21,547780.5,22683,15.69,378.9
33,31,15,4811565.21,117547,0.25,10.03
33,31,58,4081.0,73,0.18,10.13
33,31,13,11976.5,1765,18.03,122.35
33,31,4,11151765.948,250035,0.21,9.27
33,31,25,4353279.279,24372,0.68,120.62
33,31,39,13679.072,369,0.34,12.79
33,31,59,2268946.437,59966,0.5,18.8
33,31,2,14141572.987,328017,0.3,12.66
33,31,11,3200.365,219,1.86,16.79
34,32,0,2118.5,1488,60.13,85.25
34,32,60,2118.5,1488,60.13,85.25
35,33,0,2764708.0,61115,3.24,146.83
35,33,7,420390.0,9304,2.51,113.53
35,33,12,534736.0,11832,2.49,112.38
35,33,35,555862.5,12312,3.69,166.69
35,33,61,127620.0,2761,4.57,210.86
35,33,27,349168.0,7727,2.46,110.95
35,33,6,263079.0,5803,4.46,202.03
35,33,62,513852.5,11376,3.74,169.09
36,34,0,4510.14,1508,5307.69,15874.28
36,34,63,4510.14,1508,5307.69,15874.28
37,35,0,941836.087,18275,55.39,2854.44
37,35,64,941836.087,18275,55.39,2854.44
38,36,0,665644.0,12558,4.05,216.05
38,36,7,664804.0,12543,4.06,216.11
39,36,0,60492836.991,1775004,7.15,243.6
39,36,65,60492836.991,1775004,7.15,243.6
40,37,0,96987.0,3189,27.55,837.83
40,37,42,96987.0,3189,27.55,837.83
41,38,0,220428.0,2713,99.66,8100.42
41,38,66,220428.0,2713,99.66,8100.42
42,39,0,3902.975,461,18.8,159.18
42,39,67,3902.975,461,18.8,159.18
43,39,0,61688.634,3119,8.58,169.78
43,39,67,61688.634,3119,8.58,169.78
44,39,0,121163.005,7523,7.84,128.61
44,39,68,80982.108,3791,8.39,179.22
44,39,69,16245.97,1307,8.62,110.98
44,39,33,11002.741,1436,8.4,64.34
44,39,37,12932.186,989,3.92,51.25
45,40,0,27817.39,6801,32.66,105.76
45,40,19,27817.39,6801,32.66,105.76
46,41,0,107.0,13,6.15,50.64
46,41,19,107.0,13,6.15,50.64
47,42,0,1315549.624,8383,1.1,130.65
47,42,68,1315549.624,8383,1.1,130.65
48,43,0,18824436.0,892,1.74,36842.05
48,43,70,18824436.0,892,1.74,36842.05
49,44,0,143222.0,4765,9.15,275.09
49,44,71,143222.0,4765,9.15,275.09
50,45,0,6294.0,6002,37.81,39.65
50,45,49,6294.0,6002,37.81,39.65
51,46,0,251582.0,9049,407.64,11330.08
51,46,72,251582.0,9049,407.64,11330.08
52,46,0,38859.0,1043,403.24,15021.48
52,46,72,38859.0,1043,403.24,15021.48
53,47,0,21240.0,141,2.94,444.21
53,47,73,21240.0,141,2.94,444.21
54,48,0,1140.0,75,0.36,5.4
54,48,74,1140.0,75,0.36,5.4
55,49,0,38221.5,215,2.17,422.39
55,49,75,38221.5,215,2.17,422.39
56,50,0,945211.0,16190,7.69,449.06
56,50,76,945211.0,16190,7.69,449.06
57,51,0,7754.0,75,7.73,799.3
57,51,65,7754.0,75,7.73,799.3
58,52,0,322.0,126,15.58,40.02
58,52,37,322.0,126,15.58,40.02
59,53,0,4080.1,1148,4.59,16.31
59,53,37,4080.1,1148,4.59,16.31
60,54,0,354.5,164,14.29,30.89
60,54,37,354.5,164,14.29,30.89
61,55,0,220516.0,53230,161.37,668.51
61,55,77,220516.0,53230,161.37,668.51
62,56,0,10546.0,81,1.3,168.69
62,56,78,10546.0,81,1.3,168.69
63,56,0,292356.95,1007,1.61,466.98
63,56,79,292356.95,1007,1.61,466.98
64,56,0,202041.505,1341,1.69,255.03
64,56,80,202041.505,1341,1.69,255.03
65,56,0,286291.0,150,0.27,520.56
65,56,80,286291.0,150,0.27,520.56
66,56,0,1144332.651,2279,1.6,387.89
66,56,80,1144332.651,2279,1.6,387.89
67,56,0,418555.4,1292,0.97,274.68
67,56,81,418555.4,1292,0.97,274.68
68,57,0,856175695.26,5760248,0.14,15.25
68,57,82,286877713.69,1727243,0.07,11.61
68,57,83,103154.508,681,0.05,7.73
68,57,13,4442.0,80,4.09,224.53
68,57,84,333597043.88,2285212,0.17,16.05
68,57,61,5251824.997,45148,0.11,12.26
68,57,85,528495.0,8263,3.65,233.58
68,57,55,212006804.25,1528037,0.14,17.73
68,57,86,17805419.529,165547,0.23,8.95
68,57,87,779.0,17,4.82,227.93
69,58,0,1447827.551,35146,1.36,55.5
69,58,27,564623.4,13820,1.41,57.17
69,58,12,573321.151,14046,1.43,58.3
69,58,62,309883.0,7280,1.11,46.95
70,59,0,23221.0,221,0.02,2.28
70,59,88,23221.0,221,0.02,2.28
71,60,0,13402.126,2304,21.62,125.75
71,60,37,13402.126,2304,21.62,125.75
72,61,0,72131.639,1736,213.26,8861.16
72,61,89,72131.639,1736,213.26,8861.16
73,62,0,93772.0,397,52.07,12300.0
73,62,46,93772.0,397,52.07,12300.0
74,63,0,2852483.606,513491,1.15,5.28
74,63,5,256418.722,36370,1.25,6.21
74,63,90,485525.0,1852,0.27,71.07
74,63,16,274684.596,65960,1.17,4.87
74,63,91,132636.0,31980,1.16,4.82
74,63,92,975404.44,205985,1.15,5.11
74,63,93,2596.0,653,1.16,4.59
74,63,94,696270.848,163789,1.14,4.83
74,63,3,28948.0,6902,1.08,4.39
75,64,0,423.502,286,14.26,21.11
75,64,37,423.502,286,14.26,21.11
76,65,0,874479.0,27843,0.38,11.99
76,65,95,179369.0,5737,0.33,10.43
76,65,96,192992.0,6262,0.36,11.05
76,65,5,170430.0,5257,0.41,13.33
76,65,97,4404.0,156,0.46,13.02
76,65,94,27745.0,837,0.38,12.61
76,65,4,297709.0,9536,0.41,12.73
77,66,0,68097.803,18770,1986.62,4500.41
77,66,64,68097.803,18770,1986.62,4500.41
78,67,0,223350.0,2822,4.59,363.27
78,67,98,223350.0,2822,4.59,363.27
79,68,0,28507585.568,708076,0.28,10.93
79,68,5,10261588.871,258762,0.31,11.69
79,68,53,99698.0,2735,0.27,9.5
79,68,91,230382.2,6018,0.3,11.36
79,68,92,9725664.497,239598,0.23,9.23
79,68,13,22219.0,1014,1.71,37.43
79,68,99,43325.0,794,0.21,11.04
79,68,100,2141746.0,53733,0.29,11.24
79,68,11,30582.0,996,1.59,42.36
79,68,101,5952380.0,144426,0.3,11.89
80,69,0,1230.015,12,12.2,1250.2
80,69,102,1230.015,12,12.2,1250.2
81,70,0,23936.0,2663,29.6,266.18
81,70,5,9235.0,1061,29.39,255.91
81,70,7,10168.0,1115,29.95,273.17
81,70,103,4533.0,487,29.28,272.54
82,71,0,7080.0,1357,22.43,117.02
82,71,49,7080.0,1357,22.43,117.02
83,72,0,282811.0,8750,6.4,206.76
83,72,35,282811.0,8750,6.4,206.76
84,73,0,132244.0,2228,3.18,188.68
84,73,35,132244.0,2228,3.18,188.68
85,74,0,105245.0,3158,6.43,214.38
85,74,35,105245.0,3158,6.43,214.38
86,75,0,11410.0,1131,15.31,154.46
86,75,104,11410.0,1131,15.31,154.46
87,76,0,23522.1,2907,11.4,92.27
87,76,45,23522.1,2907,11.4,92.27
88,77,0,73406.0,1335,27.6,1519.08
88,77,17,73406.0,1335,27.6,1519.08
89,78,0,460515.5,72231,24.7,157.71
89,78,49,460515.5,72231,24.7,157.71
90,79,0,89233520.0,2424,0.94,34146.75
90,79,81,89233520.0,2424,0.94,34146.75
91,80,0,4348863.0,198,1.08,23510.08
91,80,81,4348863.0,198,1.08,23510.08
92,81,0,273264326.17,4321518,0.1,5.58
92,81,13,11604.806,3684,6.02,18.29
92,81,105,44355883.25,653931,0.09,6.13
92,81,61,123785991.95,1970895,0.09,5.5
92,81,96,1296311.06,21675,0.08,4.95
92,81,5,20994691.6,318831,0.08,5.07
92,81,58,5494.0,818,3.37,17.2
92,81,39,15657.043,2232,4.35,31.03
92,81,106,81753232.2,1332837,0.09,5.46
92,81,107,1042620.0,15789,0.11,7.09
92,81,11,2840.257,826,6.79,21.98
93,81,0,537570.0,13045,0.61,24.63
93,81,3,537570.0,13045,0.61,24.63
94,81,0,14974.5,385,3.07,119.33
94,81,17,14974.5,385,3.07,119.33
95,81,0,85594.0,1640,1.55,83.47
95,81,108,85594.0,1640,1.55,83.47
96,81,0,561012.0,13356,0.59,24.39
96,81,105,561012.0,13356,0.59,24.39
97,82,0,27554402.801,2768,2.79,27270.64
97,82,109,27554402.801,2768,2.79,27270.64
98,83,0,105.349,67,233.87,367.73
98,83,68,105.349,67,233.87,367.73
99,84,0,40243.0,826,4.39,215.22
99,84,110,40243.0,826,4.39,215.22
100,85,0,733.0,26,23.9,673.84
100,85,111,733.0,26,23.9,673.84
101,86,0,8311749.14,54790,0.96,57.97
101,86,26,296611.0,826,0.06,20.78
101,86,112,5730.0,91,1.38,86.74
101,86,61,1665559.982,29331,1.31,74.2
101,86,23,3817947.058,9659,0.04,15.22
101,86,13,6705.0,111,1.26,75.82
101,86,25,1955511.1,4739,0.04,16.23
101,86,107,237705.0,3934,1.3,78.61
101,86,113,321582.0,6002,1.33,71.17
101,86,11,4398.0,97,1.4,63.41
102,87,0,9355.0,254,3.38,126.6
102,87,114,9355.0,254,3.38,126.6
103,88,0,104935.0,3584,17.21,507.54
103,88,114,104935.0,3584,17.21,507.54
104,88,0,92986.0,3106,14.2,421.07
104,88,114,92986.0,3106,14.2,421.07
105,89,0,27005.572,2229,160.51,1944.71
105,89,67,27005.572,2229,160.51,1944.71
106,90,0,130412.0,2190,7.39,438.22
106,90,62,130412.0,2190,7.39,438.22
107,91,0,1314.0,103,49.41,630.34
107,91,115,1314.0,103,49.41,630.34
108,92,0,23205.0,254,2.01,183.47
108,92,116,23205.0,254,2.01,183.47
109,92,0,4459.0,49,2.06,187.83
109,92,116,4459.0,49,2.06,187.83
110,93,0,1377925.325,6355,13.11,2519.06
110,93,117,1377925.325,6355,13.11,2519.06
111,94,0,107236.208,5632,6.95,110.41
111,94,68,50252.058,3698,8.3,107.07
111,94,69,5355.53,316,5.28,81.17
111,94,15,51628.62,1618,4.2,123.75
112,95,0,1096888.568,20877,0.59,30.8
112,95,118,653716.636,12473,0.59,30.67
112,95,35,199669.932,3869,0.57,29.17
112,95,108,243502.0,4535,0.61,32.53
113,96,0,176686.0,5344,0.41,13.5
113,96,5,176686.0,5344,0.41,13.5
114,97,0,205153.317,19160,6.01,65.33
114,97,34,631.001,50,11.77,140.9
115,98,0,7873864.577,203410,0.47,16.95
115,98,27,758710.187,19979,1.57,57.04
115,98,61,3676636.465,93571,0.26,10.41
115,98,13,8177.178,552,5.2,68.58
115,98,58,1657.0,110,0.52,7.82
115,98,116,99879.5,2772,3.48,125.3
115,98,39,246.0,29,0.89,7.54
115,98,3,66442.856,1766,0.37,13.85
115,98,33,5655.086,464,5.82,70.99
115,98,11,6520.0,470,2.58,35.81
115,98,7,240715.319,6902,0.34,11.92
115,98,112,3009224.986,76795,0.26,10.32
116,99,0,7977572.401,143486,5.5,305.94
116,99,48,7977572.401,143486,5.5,305.94
117,100,0,80795336.804,1993655,0.4,15.43
117,100,61,17677560.85,443679,0.43,16.09
117,100,92,10064399.458,246988,0.51,19.81
117,100,13,263243.75,7624,0.74,25.38
117,100,5,23790008.335,590251,0.4,15.1
117,100,39,14980.0,567,0.58,15.91
117,100,101,28985144.411,704546,0.35,13.65
118,101,0,279591373.77,8232293,0.12,4.07
118,101,7,3592331.49,105426,0.13,4.35
118,101,112,9260962.587,286127,0.14,4.46
118,101,119,9912011.668,288765,0.12,4.15
118,101,13,86282.501,5366,1.11,21.48
118,101,17,4688813.338,143765,0.1,3.22
118,101,5,54645974.932,1624588,0.11,3.74
118,101,58,11429.5,1168,8.41,82.26
118,101,39,27364.1,2223,2.96,33.88
118,101,8,53027819.165,1449025,0.11,3.9
118,101,120,15002624.027,458651,0.12,3.97
118,101,105,13995035.222,405746,0.23,8.03
118,101,121,7006721.75,214870,0.11,3.65
118,101,97,128197.0,3995,0.18,5.74
118,101,100,780.0,26,0.04,1.19
118,101,94,45968531.092,1358257,0.11,3.88
118,101,122,85795.608,2789,0.1,3.19
118,101,2,49476860.565,1493463,0.11,3.6
118,101,3,128149.5,4101,0.07,2.26
118,101,123,185205.0,5869,0.1,3.1
118,101,124,12330100.225,376503,0.12,4.0
118,101,11,30384.5,1570,0.68,11.96
119,102,0,8603392.0,261383,0.6,19.71
119,102,5,1119411.0,33653,0.64,21.1
119,102,7,2006162.0,60704,0.59,19.35
119,102,61,572863.0,18558,0.58,17.76
119,102,8,2263124.0,66585,0.58,19.7
119,102,100,836405.0,25498,0.61,19.99
119,102,125,353366.0,10917,0.64,20.62
119,102,3,1452061.0,45468,0.61,19.61
120,103,0,67320.5,1949,4.65,162.12
120,103,5,6109.0,159,5.2,200.3
120,103,100,61211.5,1790,4.6,158.72
121,104,0,32872.0,1048,3.52,110.13
121,104,7,9226.0,301,4.6,141.18
121,104,123,8081.0,255,4.36,137.78
121,104,91,14485.0,461,2.35,73.87
121,104,103,1080.0,31,3.51,120.35
122,105,0,175190.0,5536,3.84,121.02
122,105,95,32613.0,1054,3.6,111.21
122,105,108,20667.0,647,3.79,120.62
122,105,8,121910.0,3835,3.91,123.78
123,106,0,380.331,205,47.99,89.03
123,106,29,380.331,205,47.99,89.03
124,107,0,129621391.84,444606,0.07,21.49
124,107,27,24811476.802,89198,0.08,21.01
124,107,35,104487416.05,354108,0.07,21.62
124,107,39,322498.988,1300,0.08,18.53
125,108,0,355380.0,7349,8.12,391.21
125,108,5,355380.0,7349,8.12,391.21
126,109,0,1156945755.9,11952205,0.12,6.52
126,109,7,846759781.98,6920532,0.1,7.25
126,109,92,9045656.201,338618,0.2,5.39
126,109,61,232699135.75,2848621,0.12,5.72
126,109,100,2352271.63,21021,0.1,7.38
126,109,106,31070257.633,749097,0.15,4.8
126,109,3,35018652.75,1074316,0.22,5.46
127,110,0,14410.0,553,3.06,79.64
127,110,61,14410.0,553,3.06,79.64
128,110,0,306901432.58,4844500,0.61,22.14
128,110,7,15255554.659,366715,0.83,20.23
128,110,61,206082669.74,3122323,0.56,18.77
128,110,92,33664490.988,488365,0.52,18.6
128,110,5,1526208.0,15234,0.45,24.07
128,110,26,18253452.4,121460,0.6,90.15
128,110,100,18894063.801,142335,0.64,82.58
128,110,3,13224993.0,588068,0.78,15.48
129,111,0,432.003,244,301.58,533.95
129,111,126,432.003,244,301.58,533.95
130,112,0,6336.483,859,23.0,169.7
130,112,29,6336.483,859,23.0,169.7
131,113,0,575237.888,17261,7.87,82.72
131,113,13,159.0,14,4.58,86.53
131,113,50,30969.378,2593,12.08,75.87
131,113,33,27656.044,5400,12.85,60.8
131,113,127,87416.239,1631,1.05,57.67
131,113,128,6753.79,1303,9.69,65.05
131,113,129,27504.171,246,1.33,111.45
131,113,130,365811.079,4593,2.63,132.58
131,113,69,28968.187,1481,5.67,58.37
132,114,0,831217.0,25693,0.22,7.07
132,114,61,831217.0,25693,0.22,7.07
133,115,0,391000.934,21109,12.28,98.51
133,115,61,21081.804,554,1.18,43.58
133,115,50,261754.166,7640,3.6,89.81
133,115,13,14382.778,1702,33.84,245.77
133,115,128,4403.601,577,41.22,323.52
133,115,69,40703.047,2448,3.59,57.68
133,115,33,20254.545,5093,22.91,87.61
134,116,0,938707.0,15555,32.24,1945.84
134,116,131,938707.0,15555,32.24,1945.84
135,117,0,110523.0,3500,29.61,934.87
135,117,7,110523.0,3500,29.61,934.87
136,118,0,30423.0,438,28.54,1979.51
136,118,24,30423.0,438,28.54,1979.51
137,51,0,263079.0,3273,3.39,264.61
137,51,7,263079.0,3273,3.39,264.61
138,119,0,52.0,23,3278.22,7411.62
138,119,132,52.0,23,3278.22,7411.62
139,120,0,97244.0,2384,0.29,11.79
139,120,133,97244.0,2384,0.29,11.79
140,121,0,6365856.69,199303,0.38,12.29
140,121,4,623315.0,19802,0.55,17.47
140,121,101,2791218.69,87919,0.34,10.92
140,121,125,246345.0,7974,0.39,11.92
140,121,11,530.0,56,1.45,13.68
140,121,112,736439.0,23297,0.37,11.69
140,121,7,1509214.0,47817,0.35,11.09
140,121,91,37644.0,1222,0.38,11.67
140,121,118,151960.0,4923,0.31,9.67
140,121,134,239626.0,5386,0.7,31.01
140,121,39,29055.0,890,0.52,17.14
141,122,0,5759527.486,58341,6.6,619.67
141,122,135,5759527.486,58341,6.6,619.67
142,123,0,80625.948,10137,9.76,77.66
142,123,61,80625.948,10137,9.76,77.66
143,124,0,16772.0,558,4.7,141.31
143,124,66,16772.0,558,4.7,141.31
144,125,0,2763974.434,46090,5.28,316.67
144,125,115,2763974.434,46090,5.28,316.67
145,126,0,15171.0,473,13.75,441.49
145,126,98,15171.0,473,13.75,441.49
146,127,0,1034.0,31,0.26,8.67
146,127,38,1034.0,31,0.26,8.67
147,128,0,60898.55,1862,3.04,99.51
147,128,136,60898.55,1862,3.04,99.51
148,129,0,1639766.85,99126,23.64,391.02
148,129,114,1639766.85,99126,23.64,391.02
149,129,0,1516057.65,92072,31.28,515.05
149,129,114,1516057.65,92072,31.28,515.05
150,130,0,1123.38,5942,61.56,11.64
150,130,19,1123.38,5942,61.56,11.64
151,131,0,7447.0,1235,13.47,81.17
151,131,61,2649.0,435,12.68,77.2
151,131,37,4798.0,800,13.89,83.32
152,132,0,5330691.344,164928,0.55,17.68
152,132,7,5330691.344,164928,0.55,17.68
153,133,0,6662123.0,56591,3.46,407.03
153,133,136,6662123.0,56591,3.46,407.03
154,134,0,223031.0,7228,6.47,199.66
154,134,137,223031.0,7228,6.47,199.66
155,135,0,1046893.0,24461,24.79,1056.08
155,135,138,1046893.0,24461,24.79,1056.08
156,136,0,57768.0,480,11.73,1411.81
156,136,76,57768.0,480,11.73,1411.81
157,137,0,41684.0,697,0.54,32.4
157,137,139,41684.0,697,0.54,32.4
157,138,0,35942.0,508,0.55,38.63
157,138,139,35942.0,508,0.55,38.63
158,139,0,8591180.706,838,0.66,7016.05
158,139,70,8591180.706,838,0.66,7016.05
159,140,0,358710.527,202827,241.19,365.62
159,140,140,358710.527,202827,241.19,365.62
160,141,0,9166.0,285,34.15,1098.21
160,141,114,9166.0,285,34.15,1098.21
161,142,0,560.0,124,4884.36,22058.39
161,142,141,560.0,124,4884.36,22058.39
162,143,0,89617.0,3059,15.67,459.1
162,143,41,89617.0,3059,15.67,459.1
163,4,0,61892524.252,2035495,11.19,334.95
163,4,142,8381701.0,285838,11.09,323.98
163,4,95,7141339.53,243487,11.08,323.55
163,4,39,8978.5,370,16.17,412.41
163,4,100,121852.0,3975,8.74,266.67
163,4,7,15508966.767,518657,11.71,348.91
163,4,2,13968043.425,462368,11.58,348.88
163,4,3,4198877.0,139821,9.66,288.66
163,4,21,4642794.0,119420,8.18,286.95
163,4,103,131257.0,4243,6.25,192.15
163,4,4,7773996.03,256609,12.01,355.7
163,4,11,14719.0,707,13.49,283.91
164,4,0,572.0,15,30.8,1178.89
164,4,143,572.0,15,30.8,1178.89
165,144,0,41154.2,15025,661.49,1820.95
165,144,144,41154.2,15025,661.49,1820.95
166,145,0,866.97,328,7.19,18.98
166,145,61,866.97,328,7.19,18.98
167,146,0,6321.239,623,117.86,1321.34
167,146,13,6321.239,623,117.86,1321.34
168,147,0,467964.0,14552,16.39,520.81
168,147,61,1942.0,55,15.21,504.79
168,147,5,452862.0,14087,16.43,521.63
168,147,7,2473.0,79,12.22,377.18
168,147,3,10687.0,331,16.19,522.81
169,148,0,7844423.111,199017,0.81,30.86
169,148,145,7844423.111,199017,0.81,30.86
170,149,0,1235703.0,41366,5.71,170.54
170,149,115,1235703.0,41366,5.71,170.54
171,150,0,1486.5,24,102.32,6177.52
171,150,72,1486.5,24,102.32,6177.52
172,151,0,81.0,21,18.38,46.82
172,151,146,81.0,21,18.38,46.82
173,152,0,397475.0,7119,1.68,93.95
173,152,134,397475.0,7119,1.68,93.95
174,153,0,51822.287,1563,2.2,72.44
174,153,38,4580.0,129,0.08,2.69
174,153,13,47242.287,1434,2.39,78.72
175,92,0,1270486.589,14013,2.0,181.52
175,92,12,1270486.589,14013,2.0,181.52
176,154,0,41789.407,187115,897.24,197.27
176,154,147,41789.407,187115,897.24,197.27
177,154,0,844758.1,64779,14.04,183.2
177,154,147,844758.1,64779,14.04,183.2
178,155,0,1529.0,51,0.01,0.4
178,155,148,1529.0,51,0.01,0.4
179,50,0,739223.0,12415,6.13,364.79
179,50,7,739223.0,12415,6.13,364.79
180,156,0,302782.22,3367,9.53,563.85
180,156,67,302782.22,3367,9.53,563.85
181,26,0,3210.0,777,47.74,197.21
181,26,45,3210.0,777,47.74,197.21
182,157,0,101683882.24,2585960,0.09,3.66
182,157,112,10130405.64,267846,0.08,3.04
182,157,7,22168933.422,532077,0.13,5.45
182,157,61,38477640.68,1001874,0.08,3.03
182,157,118,122533.6,3453,0.09,3.15
182,157,53,2705019.554,77874,0.08,2.83
182,157,13,1465134.612,39711,0.15,5.54
182,157,5,25305377.026,627952,0.09,3.45
182,157,85,810.0,20,0.03,1.11
182,157,120,311795.148,8333,0.07,2.79
182,157,3,996232.553,26820,0.09,3.23
183,158,0,2671448.0,82483,0.43,13.8
183,158,5,2671448.0,82483,0.43,13.8
184,159,0,318536544.47,9617087,0.35,11.66
184,159,13,42563.5,3799,3.49,28.42
184,159,5,65424192.099,1980240,0.33,10.76
184,159,39,44221.0,3873,4.66,40.54
184,159,120,25517009.7,780489,0.3,9.86
184,159,149,4421692.0,134557,0.31,10.14
184,159,61,1635669.0,50153,0.33,10.81
184,159,105,31732716.58,876243,0.59,21.39
184,159,100,51002735.115,1492438,0.31,10.76
184,159,94,481245.0,14924,0.36,11.76
184,159,4,138162441.47,4276193,0.33,10.67
184,159,11,72059.004,4178,4.82,77.13
185,160,0,4956206.222,20289,4.29,1048.3
185,160,6,2572334.111,10456,4.34,1067.89
185,160,21,2383872.111,9833,4.24,1027.47
186,161,0,624528.575,19809,3.71,112.05
186,161,5,136541.0,3788,2.81,94.89
186,161,12,297689.2,9454,3.7,111.68
186,161,125,7107.0,252,4.59,129.49
186,161,6,183191.375,6315,4.21,122.19
187,162,0,345.0,81,0.68,2.9
187,162,150,345.0,81,0.68,2.9
188,163,0,437278.464,73392,12.02,61.39
188,163,151,25176.852,2331,4.43,47.81
188,163,34,80793.409,17396,28.95,121.85
188,163,37,331308.203,53665,6.86,42.38
189,164,0,3140600.652,237449,22.95,303.54
189,164,76,3140600.652,237449,22.95,303.54
190,165,0,412476.0,14602,202.48,5719.51
190,165,114,412476.0,14602,202.48,5719.51
191,110,0,511392.101,4208,7.07,679.64
191,110,100,511392.101,4208,7.07,679.64
192,166,0,283199.0,1540,4.68,860.6
192,166,152,283199.0,1540,4.68,860.6
193,167,0,6030.0,176,6.6,226.18
193,167,114,6030.0,176,6.6,226.18
194,168,0,29857.0,719,4.91,197.33
194,168,115,29857.0,719,4.91,197.33
195,169,0,15137.0,434,5.87,203.77
